Service;Nom_Cle_Partagee;Nom_commercial ;Nom technique;URL d'acces
WMS Raster;economie;Individus de 25 a 39 ans;INSEE.FILOSOFI.PART.INDIVIDUS.25.39.ANS.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;economie;Individus de 40 a 54 ans;INSEE.FILOSOFI.PART.INDIVIDUS.40.54.ANS.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;economie;Individus de 55 a 64 ans;INSEE.FILOSOFI.PART.INDIVIDUS.55.64.ANS.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;economie;Logements collectifs;INSEE.FILOSOFI.PART.LOGEMENTS.COLLECTIFS.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;economie;Logements construits apres 1990;INSEE.FILOSOFI.PART.LOGEMENTS.APRES.1990.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;economie;Logements construits avant 1945;INSEE.FILOSOFI.PART.LOGEMENTS.AVANT.1945.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;economie;Logements construits entre 1945 et 1970;INSEE.FILOSOFI.PART.LOGEMENTS.CONSTRUITS.1945.1970.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;economie;Logements construits entre 1970 et 1990;INSEE.FILOSOFI.PART.LOGEMENTS.CONSTRUITS.1970.1990.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;economie;Logements sociaux;INSEE.FILOSOFI.PART.LOGEMENTS.SOCIAUX.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;economie;Menages 5 personnes ou +;INSEE.FILOSOFI.PART.MENAGES.5.PERSONNES.OUPLUS.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;economie;Menages d'une personne;INSEE.FILOSOFI.PART.MENAGES.1.PERSONNE.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;economie;Menages en maison;INSEE.FILOSOFI.PART.MENAGES.MAISON.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;economie;Menages pauvres;INSEE.FILOSOFI.PART.MENAGES.PAUVRES.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;economie;Menages proprietaires;INSEE.FILOSOFI.PART.MENAGES.PROPRIETAIRES.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;economie;Niveau de vie winsorise des individus;INSEE.FILOSOFI.NIVEAU.DE.VIE.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;economie;Surface moyenne des logements;INSEE.FILOSOFI.LOGEMENTS.SURFACE.MOYENNE.SECRET;https://wxs.ign.fr/economie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;% des 0-17 ans;INSEE.FILOSOFI.PART.ENFANTS.0.17.ANS.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;% des plus de 65 ans;INSEE.FILOSOFI.PART.PLUS.65.ANS.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Densite de Population;INSEE.FILOSOFI.POPULATION;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Dispositif Pinel Bretagne (quand ajout ressource/indiquer le nom du client a E Cajoly);DREAL.ZONAGE_PINEL;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Familles monoparentales;INSEE.FILOSOFI.PART.FAMILLES.MONOPARENTALES.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Individus de 25 a 39 ans;INSEE.FILOSOFI.PART.INDIVIDUS.25.39.ANS.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Individus de 40 a 54 ans;INSEE.FILOSOFI.PART.INDIVIDUS.40.54.ANS.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Individus de 55 a 64 ans;INSEE.FILOSOFI.PART.INDIVIDUS.55.64.ANS.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Logements collectifs;INSEE.FILOSOFI.PART.LOGEMENTS.COLLECTIFS.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Logements construits apres 1990;INSEE.FILOSOFI.PART.LOGEMENTS.APRES.1990.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Logements construits avant 1945;INSEE.FILOSOFI.PART.LOGEMENTS.AVANT.1945.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Logements construits entre 1945 et 1970;INSEE.FILOSOFI.PART.LOGEMENTS.CONSTRUITS.1945.1970.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Logements construits entre 1970 et 1990;INSEE.FILOSOFI.PART.LOGEMENTS.CONSTRUITS.1970.1990.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Logements sociaux;INSEE.FILOSOFI.PART.LOGEMENTS.SOCIAUX.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Menages 5 personnes ou +;INSEE.FILOSOFI.PART.MENAGES.5.PERSONNES.OUPLUS.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Menages d'une personne;INSEE.FILOSOFI.PART.MENAGES.1.PERSONNE.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Menages en maison;INSEE.FILOSOFI.PART.MENAGES.MAISON.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Menages pauvres;INSEE.FILOSOFI.PART.MENAGES.PAUVRES.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Menages proprietaires;INSEE.FILOSOFI.PART.MENAGES.PROPRIETAIRES.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Niveau de vie winsorise des individus;INSEE.FILOSOFI.NIVEAU.DE.VIE.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;economie;Surface moyenne des logements;INSEE.FILOSOFI.LOGEMENTS.SURFACE.MOYENNE.SECRET;https://wxs.ign.fr/economie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMTS;economie;% des 0-17 ans;INSEE.FILOSOFI.PART.ENFANTS.0.17.ANS.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;% des plus de 65 ans;INSEE.FILOSOFI.PART.PLUS.65.ANS.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Densite de Population;INSEE.FILOSOFI.POPULATION;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Dispositif Pinel Bretagne (quand ajout ressource/indiquer le nom du client a E Cajoly);DREAL.ZONAGE_PINEL;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Familles monoparentales;INSEE.FILOSOFI.PART.FAMILLES.MONOPARENTALES.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Individus de 25 a 39 ans;INSEE.FILOSOFI.PART.INDIVIDUS.25.39.ANS.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Individus de 40 a 54 ans;INSEE.FILOSOFI.PART.INDIVIDUS.40.54.ANS.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Individus de 55 a 64 ans;INSEE.FILOSOFI.PART.INDIVIDUS.55.64.ANS.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Logements collectifs;INSEE.FILOSOFI.PART.LOGEMENTS.COLLECTIFS.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Logements construits apres 1990;INSEE.FILOSOFI.PART.LOGEMENTS.APRES.1990.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Logements construits avant 1945;INSEE.FILOSOFI.PART.LOGEMENTS.AVANT.1945.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Logements construits entre 1945 et 1970;INSEE.FILOSOfI.PART.LOGEMENTS.CONSTRUITS.1945.1970.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Logements construits entre 1970 et 1990;INSEE.FILOSOFI.PART.LOGEMENTS.CONSTRUITS.1970.1990.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Logements sociaux;INSEE.FILOSOFI.PART.LOGEMENTS.SOCIAUX.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Menages 5 personnes ou +;INSEE.FILOSOFI.PART.MENAGES.5.PERSONNES.OUPLUS.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Menages d'une personne;INSEE.FILOSOFI.PART.MENAGES.1.PERSONNE.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Menages en maison;INSEE.FILOSOFI.PART.MENAGES.MAISON.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Menages pauvres;INSEE.FILOSOFI.PART.MENAGES.PAUVRES.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Menages proprietaires;INSEE.FILOSOFI.PART.MENAGES.PROPRIETAIRES.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Niveau de vie winsorise des individus;INSEE.FILOSOFI.NIVEAU.DE.VIE.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Quartiers prioritaires de la politique de la ville;COMMUNES.PRIORITYDISCTRICT;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Surface moyenne des logements;INSEE.FILOSOFI.LOGEMENTS.SURFACE.MOYENNE.SECRET;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Zones Franches Urbaines (donnees tiers limitees au non-commercial);AREAMANAGEMENT.ZFU;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;economie;Zones Urbaines Sensibles (donnees tiers limitees au non-commercial);AREAMANAGEMENT.ZUS;https://wxs.ign.fr/economie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WFS;environnement;Aires protegees Geoparcs;PROTECTEDAREAS.GP:gp;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Arretes de protection d’habitats naturels;PROTECTEDAREAS.APHN:aphn;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Arretes de protection de biotope;PROTECTEDAREAS.APB:apb;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Arretes de protection de geotope;PROTECTEDAREAS.APG:apg;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Carte forestiere v1 (1987 - 2004);LANDCOVER.FORESTINVENTORY.V1:resu_bdv1_shape;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Carte forestiere v2 (2006 -...);LANDCOVER.FORESTINVENTORY.V2:bdforetv2;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Conservatoire du littoral : parcelles protegees;PROTECTEDAREAS.MNHN.CDL.PARCELS:cdl;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Conservatoire du littoral : perimetres autorises;PROTECTEDAREAS.MNHN.CDL.PERIMETER:perimetre_autorise;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Conservatoires d'Espaces Naturel;PROTECTEDAREAS.MNHN.CONSERVATOIRES:cen;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Inventaire National du Patrimoine Geologique;PROTECTEDAREAS.INPG:inpg;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Mesures compensatoires des atteintes a la biodiversite _emprises commune;MESURES_COMPENSATOIRES:emprises_commune;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Mesures compensatoires des atteintes a la biodiversite _emprises_lineaires;MESURES_COMPENSATOIRES:emprises_lineaires;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Mesures compensatoires des atteintes a la biodiversite _emprises_polygones;MESURES_COMPENSATOIRES:emprises_polygones;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Mesures compensatoires des atteintes a la biodiversite _emprises_ponctuelles;MESURES_COMPENSATOIRES:emprises_ponctuelles;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Parcs nationaux;PROTECTEDAREAS.PN:pn;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Parcs naturels marins;PROTECTEDAREAS.PNM:pnm;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Parcs naturels regionaux;PROTECTEDAREAS.PNR:pnr;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Perimetres de protection de reserves naturelles;PROTECTEDAREAS.MNHN.RN.PERIMETER:pprnn;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Points de Rencontre de Secours en Foret (PRSF);PROTECTEDAREAS.PRSF:prsf;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Reserves biologiques;PROTECTEDAREAS.RB:rb;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Reserves de biosphere;PROTECTEDAREAS.BIOS:bios;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Reserves integrales des Parc nationaux;PROTECTEDAREAS.RIPN:ripn;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Reserves nationales de chasse et de faune sauvage;PROTECTEDAREAS.RNCF:rncfs_fxx;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Reserves naturelles de Corse;PROTECTEDAREAS.RNC:rnc;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Reserves naturelles nationales;PROTECTEDAREAS.RNN:rnn;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Reserves naturelles regionales;PROTECTEDSITES.MNHN.RESERVES-REGIONALES:wld_rnr;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Sites Natura 2000 (Directive Habitats);PROTECTEDAREAS.SIC:sic;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Sites Natura 2000 (Directive Oiseaux);PROTECTEDAREAS.ZPS:zps;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Zones humides d'importance internationale;PROTECTEDAREAS.RAMSAR:ramsar;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Zones naturelles d'interet ecologique faunistique et floristique de type 1 (ZNIEFF 1 mer) ;PROTECTEDAREAS.ZNIEFF1.SEA:znieff1_mer;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Zones naturelles d'interet ecologique faunistique et floristique de type 1 (ZNIEFF 1);PROTECTEDAREAS.ZNIEFF1:znieff1;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Zones naturelles d'interet ecologique faunistique et floristique de type 2 (ZNIEFF 2 mer) ;PROTECTEDAREAS.ZNIEFF2.SEA:znieff2_mer;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;environnement;Zones naturelles d'interet ecologique faunistique et floristique de type 2 (ZNIEFF 2);PROTECTEDAREAS.ZNIEFF2:znieff2;https://wxs.ign.fr/environnement/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WMS Raster;environnement;Aires protegees Geoparcs;PROTECTEDAREAS.GP;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Arretes de protection d’habitats naturels;PROTECTEDAREAS.APHN;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Arretes de protection de biotope;PROTECTEDAREAS.APB;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Arretes de protection de geotope;PROTECTEDAREAS.APG;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Carroyages DFCI;GEOGRAPHICALGRIDSYSTEM.DFCI;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Carte forestiere V1 (1987-2004) ;LANDCOVER.FORESTINVENTORY.V1;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Carte forestiere V2 (2006-...) ;LANDCOVER.FORESTINVENTORY.V2;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Conservatoire du littoral : parcelles protegees ;PROTECTEDAREAS.MNHN.CDL.PARCELS;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Conservatoire du littoral : perimetres autorises;PROTECTEDAREAS.MNHN.CDL.PERIMETER;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Conservatoires d'Espaces Naturel;PROTECTEDAREAS.MNHN.CONSERVATOIRES;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Forets publiques;FORETS.PUBLIQUES;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Inventaire National du Patrimoine Geologique;PROTECTEDAREAS.INPG;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Parcs nationaux;PROTECTEDAREAS.PN;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Parcs naturels marins;PROTECTEDAREAS.PNM;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Parcs naturels regionaux;PROTECTEDAREAS.PNR;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Perimetres de protection de reserves naturelles;PROTECTEDAREAS.MNHN.RN.PERIMETER;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Points de Rencontre de Secours en Foret (PRSF);PROTECTEDAREAS.PRSF;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Reserves biologiques;PROTECTEDAREAS.RB;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Reserves de biosphere;PROTECTEDAREAS.BIOS;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Reserves integrales des Parc nationaux;PROTECTEDAREAS.RIPN;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Reserves nationales de chasse et de faune sauvage;PROTECTEDAREAS.RNCF;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Reserves naturelles de Corse;PROTECTEDAREAS.RNC;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Reserves naturelles nationales;PROTECTEDAREAS.RN;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Reserves naturelles regionales;PROTECTEDSITES.MNHN.RESERVES-REGIONALES;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Sites Natura 2000 (Directive Habitats);PROTECTEDAREAS.SIC;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Sites Natura 2000 (Directive Oiseaux);PROTECTEDAREAS.ZPS;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Zones naturelles d'interet ecologique faunistique et floristique de type 1;PROTECTEDAREAS.ZNIEFF1;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
